date,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2004/10/31,68.90909091,68.09090909,67,66.45454545,65.90909091,64.90909091,64.18181818,63.45454545,65.90909091,69.18181818,72.63636364,74.90909091,76.90909091,78.27272727,78.45454545,78.45454545,76.90909091,73.36363636,67.90909091,65.72727273,65,63.18181818,61.18181818,59.36363636
2004/11/1,58.36363636,56.81818182,56.54545455,54.81818182,53.81818182,52.72727273,51.45454545,51,56.18181818,62.36363636,66.27272727,69,70.81818182,72.45454545,74.09090909,74.18181818,73.54545455,69.36363636,63.36363636,60.27272727,58.36363636,57.45454545,56.09090909,55.27272727
2004/11/2,54,54,54,53.45454545,53,53,52.36363636,52.36363636,56.54545455,61.18181818,66.72727273,71.81818182,75.27272727,77,78,77.90909091,76.45454545,73.54545455,70.81818182,69.18181818,69.45454545,69.09090909,69.27272727,69.54545455
2004/11/3,69.63636364,69.18181818,69.45454545,69.63636364,69.09090909,68.36363636,68.18181818,66.81818182,66.36363636,66,66.36363636,65.90909091,66.27272727,66.18181818,66.18181818,65.27272727,63.72727273,61.09090909,58.36363636,56.72727273,55.45454545,54.54545455,53.54545455,52.18181818
2004/11/4,52,52,51.90909091,51.90909091,51.36363636,50.63636364,49.81818182,49.81818182,49.54545455,50.09090909,50.18181818,50.90909091,51.36363636,51.90909091,52.54545455,52.81818182,53.54545455,54.54545455,55.27272727,54.63636364,54.18181818,53.81818182,53.09090909,52.54545455
2004/11/5,52.81818182,52.36363636,52.27272727,51.72727273,50.54545455,49.90909091,48.90909091,47.36363636,49.81818182,52.36363636,54.09090909,55.18181818,56.90909091,58.09090909,58.45454545,59,58.09090909,54.90909091,48.63636364,47.45454545,44.81818182,43.18181818,42.45454545,40.45454545
2004/11/6,39.54545455,39.72727273,38.81818182,37.54545455,37,35.90909091,35.90909091,35.72727273,41.72727273,49.18181818,54.27272727,58,60.72727273,62.27272727,63,63.72727273,62.90909091,59.36363636,54.27272727,51.81818182,51,49.27272727,48.63636364,49.81818182
2004/11/7,49.18181818,47.18181818,46.09090909,44.81818182,44.45454545,42.09090909,40.54545455,40.18181818,45.72727273,53.36363636,60.18181818,64.90909091,68.27272727,70.27272727,71.18181818,71.27272727,70.36363636,66,61.09090909,57.63636364,56.27272727,56.27272727,55.63636364,55.81818182
2004/11/8,55.36363636,54.54545455,52.81818182,53,52.18181818,51.45454545,51.90909091,51,52.45454545,53.18181818,54.54545455,54.81818182,55.81818182,55.72727273,55.63636364,54.45454545,52.90909091,50.36363636,47,43.63636364,41.63636364,39.72727273,37.63636364,37.18181818
2004/11/9,37.27272727,35.36363636,34.54545455,33.81818182,33.36363636,33.63636364,32.54545455,32.36363636,36.72727273,42.27272727,45.27272727,47.27272727,48.72727273,49.63636364,50,50.09090909,49.18181818,45.81818182,41.54545455,38.18181818,36.45454545,34.63636364,34.09090909,33.09090909
2004/11/10,31.72727273,30.81818182,30.27272727,29.90909091,30,29.54545455,29.27272727,29,33,40,45.18181818,47.81818182,50.18181818,52.18181818,52.90909091,53.18181818,52.45454545,48.63636364,44.36363636,42.54545455,41.18181818,40.36363636,39.90909091,40
2004/11/11,39,39,38.63636364,38.27272727,37.45454545,36.81818182,36.09090909,35.63636364,40,46.18181818,52,55.09090909,57.81818182,59.54545455,59.72727273,59.45454545,58.45454545,55.54545455,52.72727273,51.18181818,50.36363636,50.27272727,50.09090909,49.90909091
2004/11/12,49.63636364,49.36363636,49.09090909,49.27272727,49.27272727,49.54545455,49.72727273,50.09090909,50.90909091,51.72727273,52.90909091,53.36363636,53.45454545,53.18181818,52.36363636,52,51.45454545,50.63636364,50.09090909,50,49.72727273,48.81818182,48.54545455,47.63636364
2004/11/13,47.09090909,46.45454545,45.90909091,44.72727273,43.81818182,43.72727273,43.27272727,43.27272727,43.27272727,43.81818182,44.54545455,46,47.18181818,49.09090909,50.54545455,50.72727273,49.72727273,46.90909091,44.36363636,42.36363636,40.63636364,39.09090909,37.63636364,36.45454545
2004/11/14,34.90909091,34.81818182,34.09090909,33.90909091,33.09090909,32.18181818,31.81818182,31.36363636,34.45454545,37.45454545,41.09090909,43.81818182,45.90909091,48.09090909,49.63636364,50.18181818,49.18181818,46,39.90909091,37,35.09090909,33.72727273,32.27272727,31.54545455
2004/11/15,31.27272727,30.72727273,30.45454545,30.09090909,29.81818182,30.90909091,31.09090909,30.72727273,34.18181818,41.36363636,47.72727273,51.81818182,54.90909091,57.54545455,59.36363636,59.81818182,57.81818182,51,45.72727273,43.72727273,41.72727273,40.09090909,38.54545455,38.09090909
2004/11/16,38.36363636,37.54545455,37.18181818,36.54545455,36.45454545,35.81818182,34.90909091,34.09090909,37,43.27272727,49.45454545,53.72727273,56,57.90909091,58.81818182,58.54545455,57.54545455,52.18181818,46.81818182,44.18181818,42.36363636,41.18181818,40.54545455,39.45454545
2004/11/17,38.54545455,38,37.63636364,35.27272727,35.27272727,36,36.54545455,37,41.63636364,48.09090909,53,56.45454545,58.63636364,60.27272727,61.27272727,61.18181818,60.45454545,54.27272727,49.54545455,46.45454545,45.18181818,44.81818182,44.18181818,44.36363636
2004/11/18,44.81818182,44.90909091,45.72727273,45.81818182,45.90909091,46.36363636,47.45454545,48,48.63636364,52.09090909,55.18181818,58.90909091,61.72727273,63.09090909,63.90909091,64.45454545,63.27272727,59.72727273,56.45454545,54.45454545,53.54545455,53.09090909,53,52.72727273
2004/11/19,51.90909091,51.54545455,51.09090909,50.36363636,49.45454545,49.36363636,49.63636364,49.54545455,51.27272727,53.90909091,56.45454545,59.18181818,60.45454545,61.63636364,62,61.45454545,60.90909091,58.45454545,57,55.72727273,54.81818182,54.09090909,53.72727273,53.81818182
2004/11/20,53.09090909,53.09090909,52.63636364,52.45454545,52,52.09090909,52.36363636,53,53.45454545,55.45454545,57.90909091,59.18181818,59.45454545,60.54545455,60.72727273,61.09090909,60.72727273,59.27272727,58.09090909,57.27272727,56.81818182,56,56,55.72727273
2004/11/21,55.18181818,54.81818182,55.27272727,55,54.81818182,53.90909091,53.63636364,52.72727273,53.18181818,54.18181818,56.09090909,58.45454545,60,61,61.63636364,61.45454545,60.09090909,57.54545455,55,53.36363636,52.72727273,52.63636364,51.90909091,51.09090909
2004/11/22,50.72727273,50.27272727,50.45454545,50.27272727,49.63636364,49.54545455,49.81818182,50.27272727,50.90909091,52.36363636,53.63636364,55.36363636,57.27272727,58,58.27272727,58.09090909,57.27272727,56,55.09090909,54.81818182,54.63636364,54.09090909,53.81818182,54
2004/11/23,53.81818182,53.72727273,53.81818182,53.63636364,53,53.27272727,53.09090909,52.90909091,53.18181818,53.54545455,53.81818182,54,54.90909091,55.36363636,55.63636364,55.90909091,55.54545455,55.09090909,54.54545455,54.18181818,54.09090909,54.54545455,54.18181818,54.09090909
2004/11/24,54.36363636,54.45454545,54.63636364,54.72727273,55.09090909,55.18181818,55.18181818,55.54545455,55.72727273,56.63636364,57.18181818,58.27272727,59.27272727,60.54545455,61.72727273,62.27272727,62.90909091,62.90909091,63.36363636,63.54545455,64.18181818,64.45454545,64.36363636,64.09090909
2004/11/25,63.54545455,63.72727273,63.63636364,63.27272727,62.90909091,62.27272727,62.18181818,61.18181818,61.45454545,62.09090909,61.27272727,59.18181818,57.63636364,55.72727273,53.81818182,52,50.18181818,47.45454545,45.54545455,44.27272727,42.63636364,41.36363636,40.18181818,38.72727273
2004/11/26,37.36363636,36.45454545,35,34.27272727,32.72727273,31.54545455,30.36363636,29.54545455,31.45454545,36.36363636,39.90909091,42.45454545,43.81818182,45.45454545,46.54545455,46.72727273,46,42.27272727,37.81818182,36.63636364,34.45454545,34.36363636,34.18181818,33.18181818
2004/11/27,33,32.36363636,31.81818182,30.90909091,30.63636364,29.54545455,29.45454545,29.72727273,32.36363636,39.81818182,45.09090909,48.36363636,49.54545455,50.72727273,51,51,50.18181818,50.09090909,49.36363636,49.45454545,50.09090909,50.81818182,51.36363636,52
2004/11/28,53,53.09090909,53.45454545,53.54545455,52.90909091,52.72727273,52.45454545,50.81818182,50.90909091,52.36363636,54.72727273,57.18181818,58.27272727,58.90909091,58.45454545,57.63636364,56,52.63636364,49.54545455,48.09090909,45.90909091,44.72727273,42.45454545,41.54545455
2004/11/29,39.09090909,37.72727273,37,37.09090909,36.81818182,37.72727273,38,37.63636364,38.72727273,42.27272727,44.90909091,46.90909091,48.90909091,50.45454545,51.27272727,51.45454545,50.90909091,46.72727273,43.45454545,41.18181818,40.18181818,40.54545455,40.27272727,40
2004/11/30,39.63636364,39.09090909,39.27272727,39.09090909,38.18181818,38.63636364,38.27272727,38,40.09090909,43.27272727,46.54545455,49.18181818,51,53,53.54545455,53.72727273,52.18181818,50.36363636,48.27272727,47.09090909,47.27272727,47.45454545,47.36363636,47.45454545
2004/12/1,48,48.63636364,49.18181818,50.27272727,51.63636364,53.54545455,55.90909091,57.27272727,58,57.63636364,57.36363636,55.72727273,55.45454545,55.90909091,55.09090909,54.90909091,53,50.27272727,48.27272727,45.81818182,43.90909091,41.27272727,38.72727273,37.27272727
2004/12/2,35.90909091,34.09090909,33.18181818,31.90909091,31.90909091,30.45454545,29.72727273,29.36363636,31.45454545,38.81818182,44.09090909,48.45454545,51.45454545,53.09090909,54.09090909,54.36363636,53.45454545,48.81818182,42.36363636,39.36363636,38.18181818,36.72727273,36.27272727,35.81818182
2004/12/3,36.27272727,37.63636364,37.27272727,37.72727273,37.63636364,36.72727273,35.36363636,34.63636364,37,42.63636364,47.36363636,50.09090909,51.72727273,51.81818182,53,52.63636364,51.45454545,47.72727273,42.54545455,38.90909091,36.27272727,33.81818182,32.72727273,32.54545455
2004/12/4,32.63636364,31.54545455,30.36363636,29.63636364,28.81818182,28.63636364,27.81818182,27.36363636,28.45454545,36.18181818,41.90909091,45.63636364,48.36363636,50.54545455,51.90909091,52,51.27272727,46.81818182,42.36363636,40.18181818,39.36363636,38.18181818,39.54545455,39.27272727
2004/12/5,40.27272727,40.18181818,40,39.45454545,38.72727273,36.09090909,34.81818182,33.81818182,36.63636364,43.72727273,51.18181818,54.18181818,56.72727273,58.45454545,59.36363636,59.63636364,58,50.81818182,45.09090909,42.27272727,40.36363636,40,39.54545455,39.36363636
2004/12/6,39.90909091,40.27272727,41.45454545,42.09090909,43.27272727,43.18181818,43.72727273,44.45454545,45.63636364,46.90909091,48.63636364,49.90909091,51.90909091,53.27272727,54.18181818,54.63636364,54.09090909,53.27272727,52.90909091,51.81818182,51.45454545,51.18181818,51.18181818,51
2004/12/7,50.54545455,50.63636364,50.45454545,50.45454545,50.36363636,50.72727273,50.72727273,51,51.63636364,53,54.90909091,57.09090909,58.63636364,61.27272727,63.63636364,65.09090909,65.54545455,65.72727273,65.63636364,65.54545455,65.63636364,65.27272727,65.54545455,65.18181818
2004/12/8,64.36363636,64,63.45454545,62,60.09090909,57.54545455,55.63636364,53.72727273,54.18181818,57.36363636,60.09090909,61.18181818,62.81818182,63.09090909,63.90909091,63.45454545,61.36363636,54.63636364,50.09090909,47.45454545,45,43.45454545,42.54545455,41.36363636
2004/12/9,40.63636364,40.36363636,40.18181818,39.63636364,38.90909091,39.63636364,39.45454545,40.45454545,42.72727273,45.90909091,48.27272727,50.27272727,50.81818182,50.36363636,50,49.72727273,49.63636364,49.81818182,50.18181818,50.54545455,50.54545455,50.90909091,51,51.72727273
2004/12/10,51.63636364,52,52.27272727,52.09090909,51.63636364,51.45454545,51.63636364,51.81818182,52.63636364,53,54,54.81818182,55.90909091,57.72727273,58.72727273,58.72727273,58.09090909,57.27272727,55.81818182,55.54545455,54.36363636,53.72727273,52.72727273,51.63636364
2004/12/11,51.27272727,49.90909091,49.27272727,48.63636364,47.81818182,48,47.09090909,47.09090909,47.54545455,48.72727273,49.90909091,51.54545455,52.09090909,52.36363636,52,51.18181818,50.45454545,48.45454545,47,45.63636364,44.90909091,44.09090909,43.45454545,42.81818182
2004/12/12,41.36363636,40.54545455,39.90909091,39,38.45454545,38.18181818,37.63636364,36.81818182,38.09090909,41.18181818,43.81818182,45.45454545,46.36363636,47.18181818,48,47.90909091,47.27272727,45.45454545,44.09090909,43.81818182,44.72727273,45.27272727,45.63636364,46
2004/12/13,46.36363636,46.90909091,47.27272727,47.27272727,46.90909091,46,45.18181818,44.72727273,45,46.81818182,48.36363636,48.63636364,48.27272727,48.18181818,48,47,45.72727273,43.72727273,42.18181818,40.72727273,39.54545455,38.36363636,37.18181818,36.09090909
2004/12/14,34.81818182,34.09090909,33.36363636,32.54545455,31.63636364,31,30.63636364,29.90909091,31.09090909,34.18181818,36.63636364,38.36363636,39,39.72727273,39.09090909,38.81818182,37.81818182,36.27272727,35.27272727,33.90909091,33.09090909,32.09090909,30.90909091,30
2004/12/15,29.45454545,28.90909091,27.63636364,26.63636364,26.72727273,26.63636364,26.18181818,25.45454545,25.54545455,27.90909091,30,32.27272727,33.63636364,34.81818182,36,36.45454545,36,33.90909091,29.72727273,27.90909091,26.63636364,25.36363636,23.54545455,22.27272727
2004/12/16,21.54545455,20.72727273,20.09090909,19.90909091,19.09090909,18.72727273,18.36363636,18.36363636,19.72727273,26.36363636,32.54545455,37.90909091,42.18181818,44.90909091,47.45454545,48.36363636,47.36363636,42.81818182,39.18181818,37.18181818,36.36363636,35.09090909,35.09090909,36.36363636
2004/12/17,36.81818182,37.27272727,37,36.45454545,37.27272727,36.18181818,35.36363636,34.09090909,34.18181818,37.72727273,43.45454545,47.45454545,49.36363636,50.45454545,50.90909091,50.90909091,49.63636364,44.18181818,38.72727273,35.63636364,33.09090909,31.09090909,30.45454545,29.81818182
2004/12/18,29,29.72727273,29.18181818,28.54545455,28,28.36363636,28.09090909,28.45454545,28.90909091,33.90909091,38,42.72727273,46.18181818,48.54545455,50.27272727,50.72727273,49.72727273,45,39.27272727,35.72727273,33.90909091,32.63636364,31.45454545,30.18181818
2004/12/19,29.81818182,29.27272727,30.09090909,29.18181818,29.09090909,28.90909091,28.27272727,29.90909091,32.27272727,35.36363636,37.36363636,41.54545455,43.72727273,45,45.27272727,43.54545455,43,40.18181818,37.36363636,34.90909091,33.45454545,30.81818182,27.36363636,24.81818182
2004/12/20,22.27272727,20.36363636,18.18181818,17,15.63636364,14.72727273,14.18181818,13.18181818,12.54545455,14,15.54545455,17.27272727,18.81818182,20.90909091,22.63636364,23.54545455,23.63636364,22.72727273,20.36363636,18.90909091,18.45454545,18.45454545,18.54545455,18.09090909
2004/12/21,17.63636364,17.90909091,18.09090909,18,18.54545455,19.72727273,22,22.54545455,23.72727273,28.09090909,33.27272727,37.54545455,41.81818182,44.81818182,46.81818182,48.18181818,47.81818182,44.90909091,41.36363636,39.45454545,39,39.90909091,40.90909091,40.36363636
2004/12/22,39.09090909,38.45454545,36.90909091,35.54545455,35.36363636,35.45454545,35,34.63636364,34.09090909,39.90909091,45.36363636,50.72727273,55.27272727,59.54545455,60.63636364,60.45454545,59.09090909,55.45454545,53.45454545,53.18181818,53.09090909,52.63636364,52.27272727,52
2004/12/23,52.09090909,52.27272727,53.18181818,53.18181818,54.09090909,54.27272727,54.72727273,55.81818182,56.09090909,57.63636364,58.90909091,61,61.54545455,61.18181818,59.90909091,58.90909091,56.54545455,54.45454545,51.54545455,48.27272727,46.09090909,43,40.54545455,38
2004/12/24,36.45454545,35.27272727,34.36363636,33.72727273,33,31.90909091,31.36363636,30.90909091,30.27272727,31.09090909,31.90909091,32.72727273,33.63636364,33.81818182,33.72727273,33.45454545,32.90909091,32.18181818,31.27272727,29.81818182,29.36363636,27.81818182,26.81818182,26.18181818
2004/12/25,25.63636364,24.72727273,24.72727273,24.63636364,24.36363636,23.72727273,23.54545455,23.27272727,23.36363636,25.27272727,26.72727273,29.09090909,30.45454545,31.27272727,32,32.81818182,32.36363636,30.36363636,28.63636364,27.27272727,25.72727273,25.18181818,24.54545455,24.90909091
2004/12/26,24.81818182,24.54545455,24.54545455,25,25.27272727,26.09090909,26.36363636,26.54545455,26.81818182,27,27.18181818,28.36363636,29.45454545,31,31.72727273,32.45454545,32.63636364,32,31.18181818,30.36363636,30.18181818,29.72727273,29.72727273,30.18181818
2004/12/27,29.81818182,29.81818182,28.72727273,28.54545455,27.81818182,27.63636364,27.45454545,26.81818182,26.36363636,28.27272727,29,30.36363636,31.18181818,32.09090909,32.90909091,33.63636364,33.36363636,30.36363636,27.36363636,26,24.27272727,23.09090909,22.27272727,21.36363636
2004/12/28,20.09090909,19.36363636,18.54545455,17.90909091,17.81818182,17.18181818,16.09090909,15.81818182,16.45454545,22.81818182,26.63636364,30,32.63636364,34.54545455,36.36363636,37.54545455,36.90909091,34.81818182,33,32.72727273,32.36363636,32.45454545,32.63636364,33
2004/12/29,32.81818182,33.63636364,34,35.18181818,34.90909091,35.36363636,35.72727273,35.54545455,36,39.18181818,43.18181818,47.81818182,50.09090909,52.72727273,54.18181818,54.72727273,53.18181818,50.27272727,48.09090909,47.18181818,46.72727273,46.45454545,45.45454545,45.27272727
2004/12/30,44,42,40.63636364,38.27272727,36.54545455,35.90909091,35.72727273,35.09090909,36.27272727,40.27272727,45.18181818,49.27272727,52.27272727,54,54.27272727,53.54545455,52.54545455,50.18181818,48.63636364,48.18181818,47.09090909,46.63636364,46.18181818,44.54545455
2004/12/31,43.81818182,44.09090909,42.81818182,41.27272727,39.81818182,38.18181818,37.81818182,39.18181818,38.90909091,44.27272727,47.81818182,51.81818182,55.27272727,57.81818182,60.09090909,60.54545455,59.36363636,56.54545455,54.18181818,53.18181818,52.54545455,51.81818182,50.90909091,51.45454545
2005/1/1,50.63636364,50.36363636,50.63636364,49.81818182,48.45454545,47.18181818,45.90909091,45.63636364,46.27272727,50.90909091,55.27272727,61.09090909,65.18181818,67.72727273,69.09090909,68.90909091,68,61.18181818,54,51.45454545,48.36363636,46.63636364,46.36363636,46.18181818
2005/1/2,46.09090909,46.81818182,45.81818182,46.45454545,46.27272727,46.27272727,46,46.09090909,45.90909091,46.72727273,49.09090909,50.63636364,52.09090909,53.27272727,53.90909091,55.09090909,54.72727273,53.09090909,50.54545455,49.36363636,48,46.81818182,46.18181818,44.54545455
2005/1/3,45.27272727,45.09090909,44.90909091,46.09090909,46.18181818,46.54545455,47,46.90909091,48.09090909,51.72727273,55.63636364,60.45454545,64.09090909,66.36363636,66.63636364,66.81818182,65.90909091,63,61.27272727,60.63636364,61,61,62.09090909,62.18181818
2005/1/4,62,61.54545455,61.45454545,61.27272727,61.36363636,61.27272727,61.54545455,61.27272727,61.09090909,62.18181818,64.63636364,67.90909091,69.27272727,70.36363636,70.36363636,68.45454545,66.81818182,63.18181818,59.54545455,57.45454545,56.81818182,55.90909091,55.45454545,55.18181818
2005/1/5,54,53.18181818,51.81818182,50.72727273,50,49.54545455,49.90909091,50.09090909,50.36363636,51.90909091,53.45454545,54.63636364,57.18181818,57.90909091,58,57.09090909,55.81818182,52.45454545,50.36363636,49.63636364,48.72727273,48.09090909,48.09090909,47.90909091
2005/1/6,47.63636364,47.63636364,47.54545455,47.72727273,48.09090909,47.72727273,48.27272727,48.72727273,49.81818182,51.63636364,53.90909091,57,59.27272727,61.09090909,62.09090909,62,60.27272727,60,59.72727273,59.18181818,58.45454545,57.54545455,56.45454545,56.18181818
2005/1/7,55.18181818,53.90909091,52.27272727,50.45454545,49.27272727,47.72727273,45.27272727,44,42.36363636,44.54545455,46.27272727,47.45454545,48.45454545,49.45454545,49.63636364,48.90909091,48,47.27272727,46.27272727,45.54545455,45.09090909,44.09090909,44.18181818,43.63636364
2005/1/8,43.63636364,43.72727273,43.72727273,43.81818182,43.63636364,43.72727273,43.90909091,44.09090909,44.81818182,46.18181818,48.18181818,50.81818182,53.63636364,56.27272727,57.45454545,58.18181818,57.45454545,54.63636364,50.45454545,47.81818182,46.81818182,45.18181818,43,41.27272727
2005/1/9,40.09090909,38.72727273,38.27272727,36.81818182,35.81818182,34.63636364,33.45454545,32,32.27272727,36.81818182,40.72727273,42.63636364,44.09090909,45.18181818,46.45454545,47.27272727,46.81818182,44.81818182,41.27272727,39.18181818,37.81818182,36.90909091,35.54545455,34.81818182
2005/1/10,33.90909091,33.81818182,33.36363636,34.18181818,35.09090909,35.63636364,36.45454545,37.54545455,39,42.45454545,48.18181818,52.18181818,55.18181818,57,58.36363636,59,57.72727273,53.72727273,48.54545455,45.72727273,44.45454545,43.09090909,41.72727273,40.63636364
2005/1/11,40.27272727,40.27272727,39.72727273,38.72727273,37.36363636,37.45454545,36.63636364,36.09090909,36.72727273,41.63636364,46,48.63636364,51,52.27272727,53.54545455,53.72727273,54.09090909,52.45454545,50.27272727,48.54545455,47.81818182,47.63636364,46.27272727,46.54545455
2005/1/12,45.81818182,45.72727273,45.45454545,44.81818182,44.54545455,44.45454545,44.63636364,44.81818182,45.81818182,49.09090909,52.36363636,56.36363636,59.63636364,63,65,65.81818182,64.72727273,60.72727273,57.63636364,55,54.54545455,53.27272727,54.18181818,54.81818182
2005/1/13,54.54545455,54.45454545,55.18181818,55,55.18181818,56.36363636,56.90909091,57.54545455,57.54545455,59.54545455,63.09090909,65.90909091,68.27272727,69.72727273,70.63636364,71.54545455,70.90909091,69,67.36363636,66.09090909,65.63636364,65.09090909,65.90909091,66.63636364
2005/1/14,66.54545455,66.81818182,66.81818182,65.09090909,64.09090909,63.09090909,61,59.18181818,55.90909091,52.81818182,49.36363636,47.27272727,45.09090909,43.54545455,43.54545455,43.63636364,43.81818182,43,42.63636364,41.90909091,40.81818182,40.27272727,39,37.90909091
2005/1/15,35.72727273,34.90909091,33.72727273,33,32.27272727,31.81818182,31.18181818,31.45454545,31.45454545,32.72727273,34.09090909,35.63636364,36.54545455,37.54545455,38.18181818,38.45454545,37.36363636,36,34.27272727,32.81818182,32.36363636,32.36363636,31.45454545,31
2005/1/16,31.09090909,30.63636364,30.54545455,30.54545455,30.45454545,30.54545455,30.90909091,30.63636364,31.18181818,31.81818182,33.27272727,34.72727273,35.81818182,36.72727273,37.45454545,37.81818182,37.54545455,36.54545455,34.45454545,34.36363636,34.54545455,33.72727273,33.18181818,31.63636364
2005/1/17,31.36363636,30.54545455,29.81818182,29.18181818,28,26.90909091,25.54545455,24.54545455,23.81818182,24.27272727,25.18181818,26.09090909,26.90909091,27.36363636,27.81818182,27.36363636,26.72727273,24.90909091,23,22,20.81818182,20.27272727,20,18.54545455
2005/1/18,17.90909091,17,16.81818182,16.18181818,15.54545455,14.90909091,14.27272727,13.72727273,14.18181818,16.45454545,18.18181818,20.18181818,21.72727273,23,24.27272727,24.72727273,24.72727273,23.81818182,20.63636364,18.18181818,16.54545455,15.45454545,14.54545455,13.72727273
2005/1/19,12.18181818,12.72727273,12.63636364,13.18181818,14.81818182,15.36363636,16.72727273,17.27272727,18.72727273,21.45454545,23.36363636,24.36363636,24.27272727,24.63636364,24.72727273,25.18181818,25.72727273,26.09090909,26.09090909,26.18181818,26.45454545,26.45454545,26.72727273,27.09090909
2005/1/20,27,27.63636364,27.09090909,26.90909091,27.09090909,28.27272727,28.90909091,28.81818182,29.09090909,31.09090909,33.63636364,35.27272727,36,36.54545455,37,36.90909091,36.54545455,35.27272727,33.63636364,33.18181818,32.09090909,31.54545455,31.36363636,31.36363636
2005/1/21,30.81818182,30.45454545,30.27272727,29.45454545,28.90909091,28.45454545,27.63636364,27.09090909,26,26.27272727,27.18181818,27.27272727,28.27272727,28.90909091,29.45454545,30.09090909,29.90909091,28.36363636,25.09090909,23.18181818,21.27272727,19.63636364,18.63636364,17.90909091
2005/1/22,17.72727273,17.18181818,17.18181818,17.45454545,18.45454545,19.27272727,20.27272727,20.81818182,21.63636364,22.54545455,23.81818182,24.63636364,25.45454545,26.54545455,27.18181818,28.09090909,28.54545455,28.36363636,28.72727273,29.27272727,29.45454545,29.36363636,30,29.09090909
2005/1/23,27.81818182,26.90909091,25.18181818,23.45454545,21.81818182,19.18181818,17.72727273,16.63636364,15.90909091,16.63636364,17.81818182,19.18181818,20.27272727,21.45454545,22.72727273,23.63636364,23.90909091,23,21.36363636,20.45454545,20.09090909,18.45454545,17.09090909,16.18181818
2005/1/24,14.72727273,14,13.09090909,12.45454545,11,10.18181818,9.454545455,9.818181818,10.81818182,15.81818182,20,23.63636364,26.09090909,28.09090909,29.09090909,29.90909091,30,30.18181818,29.45454545,29,29.18181818,29.54545455,29.90909091,28.72727273
2005/1/25,29.09090909,28.09090909,27.27272727,25.54545455,23.90909091,23.72727273,23.45454545,23,24.36363636,29.81818182,32.81818182,34.72727273,36.09090909,38.09090909,39.09090909,40.09090909,40.54545455,39.45454545,35.36363636,32.90909091,32.09090909,31.81818182,32.09090909,33
2005/1/26,33.27272727,33.72727273,34.63636364,34.18181818,35.18181818,36.09090909,36.63636364,37.54545455,38.27272727,40.18181818,42.45454545,43.90909091,46.45454545,48.72727273,50.27272727,51,50.81818182,48.54545455,43.90909091,42.54545455,43.36363636,42.54545455,41.63636364,39.90909091
2005/1/27,38.09090909,36.81818182,35.27272727,33.09090909,31.09090909,29.36363636,27.72727273,25,23.63636364,24,25,25.72727273,26.81818182,28.18181818,28.72727273,29.63636364,29.09090909,27.63636364,25.36363636,23.72727273,22.54545455,21.54545455,20.27272727,19
2005/1/28,18.54545455,17.54545455,16.18181818,16.09090909,14.90909091,14.27272727,13.36363636,12.54545455,14.27272727,17,20,22.45454545,24.81818182,26.90909091,28.72727273,30,29.90909091,28.54545455,26.09090909,24.54545455,23.27272727,22.45454545,21,19.45454545
2005/1/29,19.36363636,18.72727273,18.09090909,17.36363636,16.81818182,16.45454545,16,16.18181818,17.81818182,23.09090909,27,30,32.36363636,33.90909091,34.81818182,33.81818182,33.18181818,32.54545455,30.81818182,30.09090909,30,30.18181818,30.27272727,30.72727273
2005/1/30,30.90909091,31.09090909,31.54545455,32.36363636,32.45454545,32.54545455,32.18181818,32.27272727,32.36363636,32.63636364,33.18181818,33.36363636,33.81818182,34.45454545,34.36363636,34.45454545,34,33.90909091,33,32.18181818,32,31.54545455,31.63636364,30.72727273
2005/1/31,30.36363636,29.54545455,29.45454545,28.90909091,27.81818182,27.18181818,27.18181818,26.63636364,27.09090909,30,32.36363636,34.81818182,36.18181818,37.81818182,38.90909091,39.09090909,38.45454545,36.90909091,34.90909091,32.63636364,32.09090909,31.36363636,30.63636364,30.45454545
2005/2/1,29.81818182,29.63636364,29.09090909,29.36363636,29,28.63636364,28,27.90909091,28.27272727,31.45454545,33.63636364,36.27272727,38.45454545,39.72727273,40.90909091,41.81818182,41.36363636,39.81818182,35.63636364,32.81818182,30.18181818,29.18181818,28.27272727,26.27272727
2005/2/2,25.36363636,24.18181818,23.90909091,23.45454545,23.18181818,22.63636364,22.54545455,21.90909091,23.81818182,28.90909091,33.45454545,37.63636364,40.27272727,42.81818182,44.27272727,44.81818182,43.72727273,41.63636364,37.72727273,35.90909091,35.72727273,35.27272727,34.27272727,33.63636364
2005/2/3,33,31.45454545,31.54545455,31.63636364,32.18181818,32.18181818,31.72727273,31.72727273,32.18181818,32.63636364,33.54545455,34.63636364,34.90909091,34.90909091,35.27272727,35.27272727,35.18181818,34.90909091,34.45454545,33.90909091,34.18181818,33.81818182,33.72727273,33.81818182
2005/2/4,33.90909091,33.72727273,33.81818182,33.45454545,33,33,32.54545455,34.18181818,34.45454545,36,37.54545455,40.45454545,42.27272727,43.45454545,44.72727273,45.45454545,45.63636364,45.18181818,43.09090909,41.45454545,39.36363636,39.54545455,39,38.27272727
2005/2/5,36.90909091,35.81818182,35.45454545,35.09090909,35.63636364,35.09090909,33.63636364,33.09090909,35.18181818,40,44.45454545,48.27272727,50.90909091,53,54.90909091,55.18181818,55.09090909,52.90909091,45.63636364,40,37.45454545,35.81818182,34.18181818,33.36363636
